PRINCIPALELE_CULTURI,FORME_DE_PROPRIETATE,REF_AREA,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
Grau - total,din care: Exploatatii agricole individuale,Harghita,2003,Kilograme,1756.0
Grau - total,Sector privat,Sibiu,2003,Kilograme,2577.0
Grau - total,Sector privat,Gorj,2003,Kilograme,2006.0
Grau - total,Sector privat,Dambovita,2003,Kilograme,1185.0
Grau - total,Sector privat,Maramures,2003,Kilograme,2019.0
Grau - total,din care: Exploatatii agricole individuale,Botosani,2003,Kilograme,136.0
Grau - total,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2003,Kilograme,2233.0
Grau - total,din care: Exploatatii agricole individuale,Tulcea,2003,Kilograme,682.0
Grau - total,Sector privat,Mehedinti,2003,Kilograme,2430.0
Grau - total,Sector privat,Bacau,2003,Kilograme,1323.0
Grau - total,din care: Exploatatii agricole individuale,Mures,2003,Kilograme,2544.0
Grau - total,din care: Exploatatii agricole individuale,Calarasi,2003,Kilograme,124.0
Grau - total,din care: Exploatatii agricole individuale,Galati,2003,Kilograme,1071.0
Grau - total,din care: Exploatatii agricole individuale,Olt,2003,Kilograme,957.0
Grau - total,Sector privat,Satu Mare,2003,Kilograme,2854.0
Grau - total,din care: Exploatatii agricole individuale,Ilfov,2003,Kilograme,1200.0
Grau - total,din care: Exploatatii agricole individuale,Ialomita,2003,Kilograme,30.0
Grau - total,Sector privat,Giurgiu,2003,Kilograme,1100.0
Grau - total,Sector privat,Tulcea,2003,Kilograme,494.0
Grau - total,Sector privat,Vaslui,2003,Kilograme,771.0
Grau - total,Sector privat,Buzau,2003,Kilograme,48.0
Grau - total,din care: Exploatatii agricole individuale,Cluj,2003,Kilograme,2358.0
Grau - total,Sector privat,Olt,2003,Kilograme,936.0
Grau - total,Sector privat,Botosani,2003,Kilograme,168.0
Grau - total,din care: Exploatatii agricole individuale,Caras-Severin,2003,Kilograme,2659.0
Grau - total,Sector privat,Ialomita,2003,Kilograme,266.0
Grau - total,Sector privat,Salaj,2003,Kilograme,2211.0
Grau - total,din care: Exploatatii agricole individuale,Dolj,2003,Kilograme,1496.0
Grau - total,din care: Exploatatii agricole individuale,Iasi,2003,Kilograme,374.0
Grau - total,Sector privat,Constanta,2003,Kilograme,100.0
Grau - total,Sector privat,Valcea,2003,Kilograme,2220.0
Grau - total,Sector privat,Iasi,2003,Kilograme,488.0
Grau - total,din care: Exploatatii agricole individuale,Giurgiu,2003,Kilograme,1084.0
Grau - total,Sector privat,Suceava,2003,Kilograme,1307.0
Grau - total,din care: Exploatatii agricole individuale,Maramures,2003,Kilograme,1987.0
Grau - total,Sector privat,Alba,2003,Kilograme,2572.0
Grau - total,Sector privat,Prahova,2003,Kilograme,693.0
Grau - total,din care: Exploatatii agricole individuale,Satu Mare,2003,Kilograme,2796.0
Grau - total,din care: Exploatatii agricole individuale,Prahova,2003,Kilograme,704.0
Grau - total,Sector privat,Arad,2003,Kilograme,2684.0
Grau - total,din care: Exploatatii agricole individuale,Arges,2003,Kilograme,1258.0
Grau - total,din care: Exploatatii agricole individuale,Vaslui,2003,Kilograme,702.0
Grau - total,din care: Exploatatii agricole individuale,Suceava,2003,Kilograme,1310.0
Grau - total,Sector privat,Teleorman,2003,Kilograme,712.0
Grau - total,Sector privat,Brasov,2003,Kilograme,2427.0
Grau - total,din care: Exploatatii agricole individuale,Valcea,2003,Kilograme,2350.0
Grau - total,din care: Exploatatii agricole individuale,Salaj,2003,Kilograme,2225.0
Grau - total,din care: Exploatatii agricole individuale,Gorj,2003,Kilograme,2011.0
Grau - total,Sector privat,Caras-Severin,2003,Kilograme,2641.0
Grau - total,din care: Exploatatii agricole individuale,Teleorman,2003,Kilograme,304.0
Grau - total,din care: Exploatatii agricole individuale,Hunedoara,2003,Kilograme,2647.0
Grau - total,din care: Exploatatii agricole individuale,Constanta,2003,Kilograme,50.0
Grau - total,Sector privat,Cluj,2003,Kilograme,2398.0
Grau - total,din care: Exploatatii agricole individuale,Vrancea,2003,Kilograme,913.0
Grau - total,din care: Exploatatii agricole individuale,Alba,2003,Kilograme,2940.0
Grau - total,Sector privat,Bihor,2003,Kilograme,2837.0
Grau - total,Sector privat,Vrancea,2003,Kilograme,879.0
Grau - total,din care: Exploatatii agricole individuale,Municipiul Bucuresti,2003,Kilograme,186.0
Grau - total,din care: Exploatatii agricole individuale,Prahova,2004,Kilograme,3554.0
Grau - total,din care: Exploatatii agricole individuale,Satu Mare,2004,Kilograme,3912.0
Grau - total,Sector privat,Hunedoara,2004,Kilograme,3699.0
Grau - total,Sector privat,Harghita,2004,Kilograme,2794.0
Grau - total,Sector privat,Bistrita-Nasaud,2004,Kilograme,3182.0
Grau - total,din care: Exploatatii agricole individuale,Bacau,2004,Kilograme,2837.0
Grau - total,din care: Exploatatii agricole individuale,Neamt,2004,Kilograme,2759.0
Grau - total,Sector privat,Municipiul Bucuresti,2004,Kilograme,2200.0
Grau - total,din care: Exploatatii agricole individuale,Dambovita,2004,Kilograme,3925.0
Grau - total,din care: Exploatatii agricole individuale,Brasov,2004,Kilograme,1977.0
Grau - total,Sector privat,Arges,2004,Kilograme,3838.0
Grau - total,Sector privat,Mures,2004,Kilograme,4014.0
Grau - total,din care: Exploatatii agricole individuale,Sibiu,2004,Kilograme,3614.0
Grau - total,Sector privat,Timis,2004,Kilograme,4611.0
Grau - total,din care: Exploatatii agricole individuale,Buzau,2004,Kilograme,2877.0
Grau - total,Sector privat,Suceava,2004,Kilograme,3018.0
Grau - total,Sector privat,Calarasi,2004,Kilograme,4130.0
Grau - total,Sector privat,Cluj,2004,Kilograme,3842.0
Grau - total,din care: Exploatatii agricole individuale,Timis,2004,Kilograme,5029.0
Grau - total,Sector privat,Galati,2004,Kilograme,2912.0
Grau - total,din care: Exploatatii agricole individuale,Arad,2004,Kilograme,2680.0
Grau - total,Sector privat,Vrancea,2004,Kilograme,3028.0
Grau - total,din care: Exploatatii agricole individuale,Mehedinti,2004,Kilograme,3636.0
Grau - total,din care: Exploatatii agricole individuale,Harghita,2004,Kilograme,2864.0
Grau - total,din care: Exploatatii agricole individuale,Covasna,2004,Kilograme,3806.0
Grau - total,Sector privat,Sibiu,2004,Kilograme,3492.0
Grau - total,din care: Exploatatii agricole individuale,Bihor,2004,Kilograme,3976.0
Grau - total,din care: Exploatatii agricole individuale,Caras-Severin,2004,Kilograme,3425.0
Grau - total,Sector privat,Gorj,2004,Kilograme,3515.0
Grau - total,Sector privat,Dambovita,2004,Kilograme,3795.0
Grau - total,Sector privat,Maramures,2004,Kilograme,3207.0
Grau - total,din care: Exploatatii agricole individuale,Botosani,2004,Kilograme,603.0
Grau - total,din care: Exploatatii agricole individuale,Tulcea,2004,Kilograme,3067.0
Grau - total,Sector privat,Bacau,2004,Kilograme,2975.0
Grau - total,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2004,Kilograme,3172.0
Grau - total,din care: Exploatatii agricole individuale,Galati,2004,Kilograme,2501.0
Grau - total,din care: Exploatatii agricole individuale,Calarasi,2004,Kilograme,3474.0
Grau - total,Sector privat,Mehedinti,2004,Kilograme,3631.0
Grau - total,din care: Exploatatii agricole individuale,Ilfov,2004,Kilograme,3328.0
Grau - total,din care: Exploatatii agricole individuale,Olt,2004,Kilograme,3338.0
Grau - total,Sector privat,Satu Mare,2004,Kilograme,4199.0
Grau - total,din care: Exploatatii agricole individuale,Ialomita,2004,Kilograme,2819.0
Grau - total,Sector privat,Giurgiu,2004,Kilograme,3646.0
Grau - total,din care: Exploatatii agricole individuale,Teleorman,2004,Kilograme,3034.0
Grau - total,Sector privat,Tulcea,2004,Kilograme,3031.0
Grau - total,din care: Exploatatii agricole individuale,Cluj,2004,Kilograme,3791.0
Grau - total,Sector privat,Olt,2004,Kilograme,3313.0
Grau - total,Sector privat,Buzau,2004,Kilograme,2828.0
Grau - total,Sector privat,Botosani,2004,Kilograme,779.0
Grau - total,din care: Exploatatii agricole individuale,Vaslui,2004,Kilograme,1362.0
Grau - total,Sector privat,Salaj,2004,Kilograme,3131.0
Grau - total,Sector privat,Ialomita,2004,Kilograme,3125.0
Grau - total,din care: Exploatatii agricole individuale,Iasi,2004,Kilograme,1432.0
Grau - total,din care: Exploatatii agricole individuale,Dolj,2004,Kilograme,3132.0
Grau - total,din care: Exploatatii agricole individuale,Giurgiu,2004,Kilograme,3645.0
Grau - total,Sector privat,Valcea,2004,Kilograme,3385.0
Grau - total,din care: Exploatatii agricole individuale,Vrancea,2004,Kilograme,3093.0
Grau - total,din care: Exploatatii agricole individuale,Mures,2004,Kilograme,4063.0
Grau - total,din care: Exploatatii agricole individuale,Constanta,2004,Kilograme,2849.0
Grau - total,din care: Exploatatii agricole individuale,Maramures,2004,Kilograme,3176.0
Grau - total,Sector privat,Alba,2004,Kilograme,3493.0
Grau - total,Sector privat,Prahova,2004,Kilograme,3508.0
Grau - total,Sector privat,Braila,2004,Kilograme,3100.0
Grau - total,Sector privat,Neamt,2004,Kilograme,2775.0
Grau - total,din care: Exploatatii agricole individuale,Alba,2004,Kilograme,3534.0
Grau - total,din care: Exploatatii agricole individuale,Arges,2004,Kilograme,4178.0
Grau - total,Sector privat,Arad,2004,Kilograme,3342.0
Grau - total,din care: Exploatatii agricole individuale,Suceava,2004,Kilograme,3027.0
Grau - total,din care: Exploatatii agricole individuale,Braila,2004,Kilograme,2793.0
Grau - total,Sector privat,Brasov,2004,Kilograme,2214.0
Grau - total,Sector privat,Teleorman,2004,Kilograme,3230.0
Grau - total,Sector privat,Constanta,2004,Kilograme,3163.0
Grau - total,Sector privat,Vaslui,2004,Kilograme,2582.0
Grau - total,din care: Exploatatii agricole individuale,Valcea,2004,Kilograme,3445.0
Grau - total,din care: Exploatatii agricole individuale,Salaj,2004,Kilograme,3126.0
Grau - total,Sector privat,Caras-Severin,2004,Kilograme,3523.0
Grau - total,din care: Exploatatii agricole individuale,Gorj,2004,Kilograme,3508.0
Grau - total,Sector privat,Dolj,2004,Kilograme,3184.0
Grau - total,din care: Exploatatii agricole individuale,Hunedoara,2004,Kilograme,3703.0
Grau - total,Sector privat,Iasi,2004,Kilograme,1727.0
Grau - total,Sector privat,Covasna,2004,Kilograme,3856.0
Grau - total,Sector privat,Ilfov,2004,Kilograme,3391.0
Grau - total,Sector privat,Bihor,2004,Kilograme,3950.0
Grau - total,din care: Exploatatii agricole individuale,Municipiul Bucuresti,2004,Kilograme,2565.0
Grau - total,din care: Exploatatii agricole individuale,Vrancea,2005,Kilograme,2600.0
Grau - total,Sector privat,Ialomita,2005,Kilograme,2894.0
Grau - total,din care: Exploatatii agricole individuale,Bacau,2005,Kilograme,3184.0
Grau - total,Sector privat,Arad,2005,Kilograme,3030.0
Grau - total,din care: Exploatatii agricole individuale,Neamt,2005,Kilograme,2950.0
Grau - total,Sector privat,Brasov,2005,Kilograme,2619.0
Grau - total,din care: Exploatatii agricole individuale,Suceava,2005,Kilograme,2391.0
Grau - total,Sector privat,Braila,2005,Kilograme,3242.0
Grau - total,Sector privat,Teleorman,2005,Kilograme,2594.0
Grau - total,Sector privat,Constanta,2005,Kilograme,3382.0
Grau - total,din care: Exploatatii agricole individuale,Hunedoara,2005,Kilograme,2925.0
Grau - total,Sector privat,Alba,2005,Kilograme,2900.0
Grau - total,Sector privat,Covasna,2005,Kilograme,3159.0
Grau - total,din care: Exploatatii agricole individuale,Alba,2005,Kilograme,2909.0
Grau - total,Sector privat,Bihor,2005,Kilograme,3201.0
Grau - total,Sector privat,Ilfov,2005,Kilograme,2850.0
Grau - total,Sector privat,Vrancea,2005,Kilograme,2583.0
Grau - total,din care: Exploatatii agricole individuale,Braila,2005,Kilograme,3025.0
Grau - total,din care: Exploatatii agricole individuale,Prahova,2005,Kilograme,2875.0
Grau - total,Sector privat,Harghita,2005,Kilograme,2864.0
Grau - total,Sector privat,Hunedoara,2005,Kilograme,2797.0
Grau - total,din care: Exploatatii agricole individuale,Satu Mare,2005,Kilograme,3259.0
Grau - total,din care: Exploatatii agricole individuale,Mehedinti,2005,Kilograme,3141.0
Grau - total,din care: Exploatatii agricole individuale,Brasov,2005,Kilograme,2657.0
Grau - total,din care: Exploatatii agricole individuale,Tulcea,2005,Kilograme,2392.0
Grau - total,Sector privat,Municipiul Bucuresti,2005,Kilograme,1646.0
Grau - total,Sector privat,Arges,2005,Kilograme,2648.0
Grau - total,din care: Exploatatii agricole individuale,Dambovita,2005,Kilograme,3136.0
Grau - total,Sector privat,Mures,2005,Kilograme,3445.0
Grau - total,din care: Exploatatii agricole individuale,Sibiu,2005,Kilograme,3067.0
Grau - total,Sector privat,Timis,2005,Kilograme,3529.0
Grau - total,Sector privat,Suceava,2005,Kilograme,2437.0
Grau - total,Sector privat,Dolj,2005,Kilograme,3184.0
Grau - total,din care: Exploatatii agricole individuale,Municipiul Bucuresti,2005,Kilograme,2077.0
Grau - total,Sector privat,Cluj,2005,Kilograme,2962.0
Grau - total,din care: Exploatatii agricole individuale,Arad,2005,Kilograme,2972.0
Grau - total,Sector privat,Galati,2005,Kilograme,2668.0
Grau - total,Sector privat,Calarasi,2005,Kilograme,3213.0
Grau - total,din care: Exploatatii agricole individuale,Harghita,2005,Kilograme,2774.0
Grau - total,din care: Exploatatii agricole individuale,Covasna,2005,Kilograme,3143.0
Grau - total,din care: Exploatatii agricole individuale,Bihor,2005,Kilograme,3109.0
Grau - total,Sector privat,Gorj,2005,Kilograme,2898.0
Grau - total,Sector privat,Sibiu,2005,Kilograme,2982.0
Grau - total,din care: Exploatatii agricole individuale,Timis,2005,Kilograme,3594.0
Grau - total,din care: Exploatatii agricole individuale,Valcea,2005,Kilograme,3337.0
Grau - total,Sector privat,Maramures,2005,Kilograme,2468.0
Grau - total,Sector privat,Dambovita,2005,Kilograme,3114.0
Grau - total,din care: Exploatatii agricole individuale,Botosani,2005,Kilograme,2639.0
Grau - total,Sector privat,Bacau,2005,Kilograme,3082.0
Grau - total,din care: Exploatatii agricole individuale,Ilfov,2005,Kilograme,3079.0
Grau - total,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2005,Kilograme,2907.0
Grau - total,Sector privat,Mehedinti,2005,Kilograme,3109.0
Grau - total,din care: Exploatatii agricole individuale,Olt,2005,Kilograme,2527.0
Grau - total,din care: Exploatatii agricole individuale,Ialomita,2005,Kilograme,2942.0
Grau - total,Sector privat,Satu Mare,2005,Kilograme,3677.0
Grau - total,Sector privat,Giurgiu,2005,Kilograme,2244.0
Grau - total,din care: Exploatatii agricole individuale,Calarasi,2005,Kilograme,3166.0
Grau - total,Sector privat,Tulcea,2005,Kilograme,2656.0
Grau - total,din care: Exploatatii agricole individuale,Teleorman,2005,Kilograme,2459.0
Grau - total,din care: Exploatatii agricole individuale,Arges,2005,Kilograme,2740.0
Grau - total,din care: Exploatatii agricole individuale,Cluj,2005,Kilograme,2923.0
Grau - total,Sector privat,Olt,2005,Kilograme,2551.0
Grau - total,Sector privat,Botosani,2005,Kilograme,2682.0
Grau - total,Sector privat,Salaj,2005,Kilograme,2848.0
Grau - total,din care: Exploatatii agricole individuale,Buzau,2005,Kilograme,2597.0
Grau - total,din care: Exploatatii agricole individuale,Galati,2005,Kilograme,2571.0
Grau - total,din care: Exploatatii agricole individuale,Iasi,2005,Kilograme,2721.0
Grau - total,din care: Exploatatii agricole individuale,Giurgiu,2005,Kilograme,2296.0
Grau - total,Sector privat,Iasi,2005,Kilograme,3079.0
Grau - total,din care: Exploatatii agricole individuale,Dolj,2005,Kilograme,3284.0
Grau - total,din care: Exploatatii agricole individuale,Maramures,2005,Kilograme,2457.0
Grau - total,Sector privat,Valcea,2005,Kilograme,3260.0
Grau - total,din care: Exploatatii agricole individuale,Vaslui,2005,Kilograme,3089.0
Grau - total,din care: Exploatatii agricole individuale,Mures,2005,Kilograme,3414.0
Grau - total,din care: Exploatatii agricole individuale,Constanta,2005,Kilograme,3292.0
Grau - total,Sector privat,Buzau,2005,Kilograme,2662.0
Grau - total,din care: Exploatatii agricole individuale,Caras-Severin,2005,Kilograme,2838.0
Grau - total,Sector privat,Prahova,2005,Kilograme,2694.0
Grau - total,Sector privat,Neamt,2005,Kilograme,3011.0
Grau - total,Sector privat,Vaslui,2005,Kilograme,3390.0
Grau - total,din care: Exploatatii agricole individuale,Salaj,2005,Kilograme,2853.0
Grau - total,din care: Exploatatii agricole individuale,Gorj,2005,Kilograme,2900.0
Grau - total,Sector privat,Caras-Severin,2005,Kilograme,2778.0
Grau - total,Sector privat,Bistrita-Nasaud,2005,Kilograme,2902.0
Grau - total,Sector privat,Arad,2006,Kilograme,3275.0
Grau - total,Sector privat,Olt,2006,Kilograme,2082.0
Grau - total,din care: Exploatatii agricole individuale,Suceava,2006,Kilograme,2788.0
Grau - total,Sector privat,Brasov,2006,Kilograme,2208.0
Grau - total,Sector privat,Teleorman,2006,Kilograme,2741.0
Grau - total,Sector privat,Constanta,2006,Kilograme,3513.0
Grau - total,din care: Exploatatii agricole individuale,Bacau,2006,Kilograme,2602.0
Grau - total,din care: Exploatatii agricole individuale,Salaj,2006,Kilograme,2211.0
Grau - total,Sector privat,Timis,2006,Kilograme,3082.0
Grau - total,din care: Exploatatii agricole individuale,Constanta,2006,Kilograme,3492.0
Grau - total,Sector privat,Iasi,2006,Kilograme,2689.0
Grau - total,din care: Exploatatii agricole individuale,Hunedoara,2006,Kilograme,2839.0
Grau - total,Sector privat,Suceava,2006,Kilograme,2784.0
Grau - total,Sector privat,Covasna,2006,Kilograme,3247.0
Grau - total,din care: Exploatatii agricole individuale,Alba,2006,Kilograme,2566.0
Grau - total,Sector privat,Bihor,2006,Kilograme,2828.0
Grau - total,Sector privat,Ilfov,2006,Kilograme,3199.0
Grau - total,Sector privat,Vrancea,2006,Kilograme,2528.0
Grau - total,din care: Exploatatii agricole individuale,Braila,2006,Kilograme,2800.0
Grau - total,din care: Exploatatii agricole individuale,Prahova,2006,Kilograme,2282.0
Grau - total,Sector privat,Hunedoara,2006,Kilograme,2837.0
Grau - total,din care: Exploatatii agricole individuale,Neamt,2006,Kilograme,2586.0
Grau - total,Sector privat,Bistrita-Nasaud,2006,Kilograme,2596.0
Grau - total,din care: Exploatatii agricole individuale,Mehedinti,2006,Kilograme,2562.0
Grau - total,Sector privat,Buzau,2006,Kilograme,2466.0
Grau - total,din care: Exploatatii agricole individuale,Brasov,2006,Kilograme,2137.0
